price,bedrooms,bathrooms,sqft_living,sqft_lot,floors,waterfront,view,condition,grade,sqft_above,sqft_basement,yr_built,zipcode,lat,long,sqft_living15,sqft_lot15,is_renovated
518000.0,4,2.5,1740,7500,1.0,0,0,4,7,1220,520,1976,98052,47.6927,-122.124,1790,7350,true
251000.0,3,1.75,1220,7250,1.0,0,0,3,7,1220,0,1962,98045,47.4887,-121.784,1700,15251,true
255000.0,3,2.0,1290,13282,1.0,0,0,3,7,1290,0,1978,98030,47.3787,-122.169,1290,12357,true
319000.0,2,1.0,780,8271,1.0,0,0,4,6,780,0,1924,98115,47.7,-122.3,2220,8271,true
719000.0,4,2.75,2210,3400,1.5,0,0,5,7,1470,740,1926,98115,47.6826,-122.311,1500,3400,true
1.52e6,5,3.5,5930,13288,2.0,0,2,3,11,3920,2010,1996,98027,47.5542,-122.097,3860,12062,true
322000.0,4,2.5,1950,4553,2.0,0,0,3,7,1950,0,2000,98056,47.5066,-122.175,1780,4598,true
205000.0,4,1.0,1340,7920,1.0,0,0,4,7,1340,0,1970,98001,47.2845,-122.267,1090,9600,true
229000.0,3,1.0,1590,6240,1.0,0,0,3,7,1060,530,1956,98146,47.4936,-122.337,1410,6240,true
395000.0,3,2.25,1780,9672,1.0,0,0,3,8,1350,430,1960,98133,47.7774,-122.35,1860,10080,true
183000.0,2,1.0,760,7272,1.0,0,0,4,7,760,0,1980,98003,47.3205,-122.33,1370,7866,true
583500.0,3,1.75,1720,7800,1.0,0,0,4,7,1170,550,1978,98052,47.6928,-122.125,1760,7276,true
312000.0,3,2.5,2070,25710,1.0,0,0,5,6,2070,0,1917,98022,47.2032,-121.964,1350,17998,true
539000.0,3,1.75,1790,9860,1.0,0,0,4,7,1410,380,1978,98052,47.6989,-122.12,1820,9555,true
409000.0,4,2.75,3230,12651,2.0,0,0,4,8,3230,0,2002,98001,47.3157,-122.251,2550,12081,true
510250.0,3,1.75,1400,4000,1.0,0,0,3,7,870,530,1951,98117,47.6913,-122.381,1400,4000,true
535000.0,2,2.0,1370,3827,1.0,0,0,3,7,1020,350,1952,98199,47.652,-122.404,1550,5102,true
280000.0,3,2.5,1600,7936,2.0,0,0,3,7,1600,0,1996,98038,47.3673,-122.017,1830,7936,true
286000.0,3,1.0,950,8400,1.0,0,0,3,7,950,0,1958,98056,47.5104,-122.166,1250,8400,true
710000.0,3,2.75,2210,7660,1.0,0,1,4,7,1460,750,1968,98116,47.5619,-122.4,2110,8750,true
395000.0,2,1.0,930,6380,1.0,0,0,4,7,930,0,1940,98115,47.6915,-122.321,1180,6380,true
237500.0,2,1.0,810,8494,1.0,0,0,3,6,810,0,1949,98155,47.7389,-122.324,1050,7975,true
464000.0,3,2.0,1630,6550,1.0,0,0,5,7,850,780,1912,98126,47.5452,-122.379,1440,6550,true
495000.0,3,1.75,1770,10080,1.0,0,0,3,8,1770,0,1968,98125,47.7218,-122.306,1860,10456,true
257500.0,1,1.0,710,6060,1.0,0,0,4,6,710,0,1916,98118,47.5621,-122.283,1440,4545,true
570000.0,4,3.5,3990,23544,1.0,0,2,3,10,2300,1690,1999,98023,47.3245,-122.38,3410,15932,true
362000.0,3,2.5,2310,7485,2.0,0,0,3,8,2310,0,1986,98058,47.439,-122.135,2310,8142,true
640000.0,33,1.75,1620,6000,1.0,0,0,5,7,1040,580,1947,98103,47.6878,-122.331,1330,4700,true
172500.0,3,1.0,1140,8800,1.0,0,0,3,7,1140,0,1972,98001,47.2629,-122.275,1270,13560,true
596000.0,2,1.0,1040,4880,1.0,0,0,3,7,1040,0,1910,98115,47.6809,-122.311,1500,4590,false
840000.0,4,2.5,2170,9796,1.0,0,0,4,8,1650,520,1980,98006,47.5505,-122.152,2350,9796,true
1.6e6,3,2.25,3370,23065,1.0,1,4,3,10,1920,1450,1980,98028,47.7434,-122.263,3410,19688,true
435000.0,2,1.5,901,1245,3.0,0,0,3,7,901,0,2001,98115,47.6774,-122.325,1138,1137,true
251000.0,2,1.0,840,7870,1.0,0,0,3,6,840,0,1949,98155,47.7389,-122.326,1442,8131,true
282500.0,4,1.0,1650,9750,1.0,0,0,4,7,1650,0,1964,98059,47.4991,-122.164,1650,10112,true
265000.0,3,2.25,1380,7226,1.0,0,0,4,7,1140,240,1987,98042,47.3677,-122.091,1640,7823,true
330000.0,3,1.0,910,10240,1.0,0,0,4,6,910,0,1969,98053,47.6729,-122.064,1140,10720,true
435000.0,2,1.0,1230,3800,1.0,0,0,3,7,1230,0,1928,98115,47.6797,-122.292,1610,3800,true
827235.0,3,1.75,1740,8560,1.0,0,0,3,8,1500,240,1948,98199,47.6475,-122.409,2240,5800,true
249950.0,4,1.0,1290,5000,1.5,0,0,3,7,1290,0,1957,98146,47.513,-122.358,1440,2500,true
400000.0,3,2.5,1950,18533,2.0,0,0,3,8,1950,0,1988,98024,47.5647,-121.903,1810,18401,true
300499.0,4,2.5,2150,7944,2.0,0,0,3,8,2150,0,1990,98092,47.259,-122.215,2170,8319,true
449000.0,4,2.0,1560,5220,1.0,0,0,3,7,1560,0,1959,98115,47.6905,-122.305,1300,5220,true
500000.0,2,1.0,1120,3220,1.0,0,0,4,7,1120,0,1923,98103,47.6588,-122.344,1440,3220,true
865000.0,3,1.5,1790,7526,1.0,0,0,3,7,1790,0,1953,98004,47.6387,-122.207,2080,10943,false
899950.0,4,3.5,3290,5414,2.0,0,1,3,9,2360,930,2006,98034,47.7074,-122.219,1820,9609,true
370000.0,4,1.0,1540,9541,1.5,0,0,4,7,1540,0,1961,98034,47.7104,-122.213,1290,9541,true
442500.0,5,3.25,4240,226097,2.0,0,0,3,8,3410,830,1980,98053,47.6472,-122.017,2980,217800,true
310000.0,3,1.0,1010,9945,1.0,0,0,4,6,1010,0,1973,98065,47.5324,-121.763,1390,12710,true
1.565e6,4,2.75,2970,12750,1.5,0,1,4,7,2130,840,1918,98004,47.6135,-122.213,1980,15300,false
245000.0,4,2.25,2190,9113,2.0,0,0,3,7,2190,0,1986,98001,47.3241,-122.275,1570,8306,true
254950.0,2,1.0,700,8100,1.0,0,0,3,6,700,0,1949,98155,47.7492,-122.311,1230,8100,true
510000.0,6,4.5,3300,7480,2.0,0,0,3,8,3300,0,1980,98052,47.6796,-122.104,2470,7561,true
299950.0,3,2.25,1370,5000,2.0,0,0,3,7,1370,0,1990,98019,47.7372,-121.981,1600,7724,true
379950.0,4,2.5,2680,4500,2.0,0,0,3,8,2680,0,2011,98038,47.3561,-122.056,2010,4500,true
350000.0,3,1.0,1390,4820,1.0,0,0,4,7,910,480,1926,98133,47.704,-122.343,1320,4820,true
300000.0,3,2.5,1700,3575,2.0,0,0,3,7,1700,0,2000,98108,47.5418,-122.295,1590,3380,true
994000.0,3,2.25,2510,6339,1.5,0,2,5,8,1810,700,1932,98199,47.6496,-122.391,1820,5741,true
315000.0,3,1.5,1700,8067,1.0,0,0,3,7,1250,450,1956,98155,47.7384,-122.324,1340,7869,true
480500.0,4,2.5,2180,11200,1.0,0,0,4,8,2180,0,1968,98072,47.7476,-122.086,1790,11200,true
373000.0,3,1.0,1770,5720,1.5,0,0,4,7,1140,630,1926,98126,47.5546,-122.377,1500,4406,true
728000.0,4,2.5,3290,5951,2.0,0,0,3,9,3290,0,2003,98075,47.5999,-121.976,3240,6159,true
415000.0,4,3.5,3040,7125,2.0,0,1,3,8,2240,800,2002,98178,47.492,-122.225,2220,7800,true
427500.0,4,2.5,2460,5091,2.0,0,0,3,9,2460,0,2003,98058,47.45,-122.121,2490,4750,true
339300.0,3,2.0,970,10000,1.0,0,0,5,7,970,0,1972,98074,47.6205,-122.063,1230,7500,true
313000.0,3,1.75,1320,6205,1.0,0,0,5,7,1320,0,1948,98133,47.7412,-122.343,1210,6205,true
431500.0,3,3.5,1900,1612,2.0,0,0,3,8,1430,470,2008,98136,47.544,-122.385,1780,1525,true
415000.0,3,1.5,1220,835,1.5,0,0,4,6,1220,0,1950,98103,47.6981,-122.341,1360,1251,true
490000.0,3,1.75,1470,9750,1.0,0,0,4,7,1470,0,1978,98052,47.6975,-122.12,1800,9600,true
1.425e6,4,5.0,4630,24054,2.0,0,3,3,11,4630,0,2005,98075,47.587,-121.966,4630,17584,true
275000.0,3,1.5,1400,9750,1.0,0,0,4,6,1400,0,1964,98030,47.3768,-122.17,1160,9750,true
325000.0,2,1.0,1070,5080,1.0,0,0,5,6,1070,0,1942,98106,47.5224,-122.35,900,5080,true
1.18e6,5,3.75,3630,6000,1.5,0,0,3,9,2470,1160,2004,98033,47.6816,-122.199,2560,7560,true
690000.0,4,1.5,1970,4590,2.5,0,0,3,7,1970,0,1909,98103,47.666,-122.332,1900,4590,true
410000.0,4,2.0,2010,9474,2.0,0,0,3,7,2010,0,1953,98166,47.4234,-122.342,2140,10164,false
960000.0,4,2.5,2820,5934,1.0,0,3,5,9,1770,1050,1952,98116,47.5706,-122.403,2230,6000,true
299250.0,3,2.5,2530,8669,2.0,0,0,3,9,2530,0,1990,98023,47.3073,-122.395,2530,9469,true
239000.0,2,1.0,710,14000,1.0,0,0,4,6,710,0,1953,98166,47.4379,-122.337,1500,10540,true
235000.0,2,1.0,1210,9400,1.0,0,0,2,6,1210,0,1949,98106,47.5342,-122.36,1580,6026,true
587000.0,3,2.25,2370,217800,2.0,0,0,3,7,2370,0,1979,98053,47.6364,-121.984,3100,86248,true
431000.0,4,2.5,2300,6087,2.0,0,0,3,7,2300,0,2001,98056,47.5125,-122.192,1770,5907,true
1.636e6,3,2.5,3110,6765,2.0,0,1,4,9,2550,560,1946,98115,47.6886,-122.276,2630,7626,true
285000.0,3,1.75,1990,6500,1.0,0,0,3,7,1090,900,1961,98055,47.488,-122.221,2150,6500,true
778000.0,3,3.0,2630,10156,1.0,0,0,4,9,2630,0,1987,98006,47.5481,-122.156,2660,10455,true
415000.0,3,1.0,1300,7975,1.0,0,0,4,7,1300,0,1958,98008,47.611,-122.122,1570,9075,true
550285.0,2,1.75,1680,4500,1.0,0,0,3,8,1680,0,2004,98053,47.7132,-122.032,1670,4500,true
910000.0,3,2.25,2180,9865,1.0,0,0,4,8,1660,520,1966,98040,47.5358,-122.235,2600,10034,true
860000.0,3,2.5,2770,9136,2.0,0,0,3,10,2770,0,1991,98006,47.5605,-122.115,2890,8442,true
765000.0,3,1.75,2120,5000,2.0,0,0,3,7,1980,140,1920,98103,47.6666,-122.331,2020,5000,false
782000.0,4,2.5,2830,20345,2.0,0,0,3,10,1980,850,1979,98004,47.6462,-122.191,2830,13732,true
525000.0,3,3.5,1370,1764,2.0,0,0,3,8,1180,190,2000,98119,47.6511,-122.368,1400,1398,true
745000.0,3,2.5,2810,435600,2.0,0,0,3,9,2810,0,1995,98045,47.4816,-121.701,2380,92007,true
470000.0,3,3.5,3520,35512,2.0,0,2,3,8,2760,760,2005,98022,47.2416,-121.979,2860,39614,true
345000.0,3,1.75,1990,5650,1.0,0,1,3,7,1320,670,1963,98178,47.5086,-122.252,2130,5650,true
279000.0,3,2.25,2070,7800,1.0,0,0,3,7,1170,900,1964,98003,47.3431,-122.305,1570,8400,true
500000.0,3,1.5,1320,8100,1.0,0,0,4,7,1320,0,1951,98177,47.7194,-122.371,1480,8100,true
237000.0,3,1.0,1300,8160,1.0,0,0,4,7,1300,0,1960,98056,47.511,-122.172,1290,8970,true
200500.0,3,1.75,1260,9346,1.0,0,0,4,7,1260,0,1963,98030,47.3713,-122.186,1800,9705,true
387500.0,4,1.75,2400,9900,1.0,0,0,3,7,1250,1150,1957,98166,47.4631,-122.362,1960,9900,true
392500.0,4,2.0,1950,8040,1.0,0,0,3,7,1950,0,1961,98125,47.7074,-122.29,1950,8092,true
305000.0,3,2.0,1430,12430,1.0,0,0,4,7,1430,0,1957,98056,47.4903,-122.178,1200,8250,true
981000.0,4,2.5,2110,10100,1.0,0,2,3,8,2110,0,1968,98006,47.567,-122.151,2230,10100,false
680000.0,4,2.5,2980,8770,2.0,0,0,3,10,2980,0,1990,98075,47.5814,-122.029,2940,9238,true
276000.0,4,2.5,2068,7242,2.0,0,0,4,7,2068,0,1976,98001,47.3318,-122.281,1560,7524,true
655500.0,4,3.5,3380,8330,2.0,0,0,3,8,3380,0,2000,98177,47.7741,-122.379,2220,8330,true
555000.0,5,2.75,2810,13144,1.0,0,0,3,8,1440,1370,1964,98007,47.6199,-122.141,2480,13144,true
235000.0,2,1.0,930,10505,1.0,0,0,3,6,930,0,1930,98148,47.4337,-122.329,1520,8881,true
325000.0,3,1.0,1300,8879,1.0,0,0,3,7,920,380,1950,98155,47.7465,-122.326,1530,6960,true
268950.0,3,1.0,1320,8100,1.0,0,0,3,6,880,440,1943,98166,47.4697,-122.351,1000,8100,true
264500.0,3,1.5,1580,14040,1.0,0,0,3,7,1050,530,1980,98001,47.2932,-122.267,2240,12000,true
240000.0,3,2.5,1620,5250,2.0,0,0,3,8,1620,0,1987,98003,47.3538,-122.301,1650,5250,true
819000.0,3,2.5,2750,226512,2.0,0,0,3,9,2750,0,2000,98070,47.4376,-122.456,1250,211266,true
850000.0,2,1.5,2210,5000,1.0,0,2,3,8,1530,680,1951,98122,47.6122,-122.288,2700,5000,true
294950.0,4,2.25,1740,9600,1.0,0,2,3,7,1160,580,1957,98188,47.432,-122.276,1630,9600,true
693000.0,3,2.25,2120,13644,2.0,0,1,4,9,1420,700,1973,98040,47.5574,-122.214,2950,17060,true
478000.0,4,2.5,2780,7290,2.0,0,0,3,8,2780,0,1989,98059,47.509,-122.157,2450,7738,true
222000.0,2,1.0,830,6893,1.0,0,0,3,7,830,0,1950,98125,47.7234,-122.328,1470,7200,true
635000.0,4,2.5,2070,11286,2.0,0,0,3,8,2070,0,1996,98056,47.5284,-122.173,2440,10826,true
469000.0,3,3.25,1390,1278,2.0,0,0,3,8,1140,250,2005,98107,47.6735,-122.375,1390,1256,true
350000.0,4,2.5,2610,5866,2.0,0,0,3,8,2610,0,2005,98038,47.3441,-122.04,2480,5188,true
180000.0,5,1.0,1460,11726,1.5,0,0,3,6,1290,170,1936,98146,47.5039,-122.361,1460,10450,true
490000.0,4,2.25,3390,39356,1.0,0,0,4,8,1640,1750,1964,98027,47.461,-121.992,2160,38061,true
360000.0,3,1.5,1360,6000,1.0,0,0,3,6,860,500,1911,98103,47.6846,-122.345,1560,3000,true
630000.0,4,2.5,2807,9430,2.0,0,0,3,8,2807,0,1996,98028,47.7449,-122.223,2028,11056,true
615000.0,4,1.0,1340,2006,1.5,0,0,3,7,1340,0,1931,98119,47.6357,-122.373,2040,3625,true
279950.0,3,2.25,1340,7202,2.0,0,0,4,7,1340,0,1989,98038,47.3563,-122.039,1470,7395,true
317000.0,3,1.0,1160,8813,1.0,0,0,3,7,1160,0,1952,98125,47.7257,-122.329,1200,7615,true
618000.0,4,2.25,2470,7350,1.0,0,0,3,7,1600,870,1978,98052,47.6936,-122.128,1970,7700,true
620000.0,5,1.75,2000,8713,1.0,0,2,3,7,1000,1000,1962,98008,47.5882,-122.117,2040,8449,true
345000.0,3,1.0,1110,6250,1.0,0,0,3,7,1110,0,1956,98115,47.6977,-122.292,2010,6944,true
608000.0,3,1.5,2240,3750,1.0,0,0,3,7,1220,1020,1952,98103,47.6624,-122.336,1570,3400,true
325000.0,4,2.25,1920,11603,2.0,0,0,4,7,1920,0,1967,98058,47.4315,-122.169,1840,7350,true
475000.0,3,1.75,2270,13000,1.0,0,0,5,8,2270,0,1968,98058,47.4474,-122.144,2440,10000,true
154000.0,3,3.0,1530,9997,1.0,0,0,3,6,1020,510,1992,98001,47.2861,-122.252,1410,9997,true
1.19e6,5,3.0,3330,19126,2.0,0,0,4,11,2610,720,1977,98040,47.5485,-122.214,3330,16893,true
376950.0,4,2.5,2643,5750,2.0,0,0,3,8,2643,0,2012,98030,47.3519,-122.173,2406,5772,true
500000.0,2,2.0,1250,3360,1.0,0,0,3,7,1250,0,1957,98103,47.6526,-122.349,1250,3360,true
499950.0,3,2.5,3230,129578,1.0,0,0,4,8,2100,1130,1964,98014,47.682,-121.913,2760,62059,true
230000.0,3,1.0,880,9035,1.0,0,0,4,6,880,0,1967,98059,47.476,-122.151,1440,10350,true
652600.0,4,2.5,2220,5900,2.0,0,0,3,8,2220,0,2014,98117,47.6956,-122.36,1620,5900,true
185000.0,3,1.75,1130,7000,1.0,0,0,3,7,1130,0,1978,98023,47.307,-122.372,1830,8880,true
274950.0,3,1.0,1450,8820,1.0,0,0,3,6,1050,400,1958,98168,47.4698,-122.264,1510,8820,true
447000.0,2,1.0,760,6035,1.0,0,0,3,6,760,0,1920,98136,47.5443,-122.382,2110,6046,true
129000.0,2,1.0,1150,30184,1.0,0,0,3,6,1150,0,1950,98055,47.4492,-122.2,1670,19684,true
436000.0,5,3.0,2720,9856,2.0,0,0,4,8,2720,0,1969,98059,47.4778,-122.146,1420,9685,true
825000.0,3,1.75,2080,5000,2.0,0,0,5,8,2080,0,1906,98103,47.6717,-122.356,1820,5000,true
225000.0,3,1.0,1080,16000,1.0,0,0,3,6,1080,0,1952,98001,47.2873,-122.251,1610,10007,true
265000.0,3,2.5,1890,6088,2.0,0,0,3,7,1890,0,1996,98002,47.2886,-122.218,1700,6600,true
765000.0,3,1.5,1500,5111,2.0,0,0,5,8,1500,0,1984,98122,47.6118,-122.284,2380,4519,true
509000.0,4,2.0,1960,2166,1.5,0,0,4,7,1260,700,1926,98103,47.6545,-122.344,1670,4000,true
762450.0,4,1.75,2570,8640,1.0,0,0,4,8,2570,0,1958,98005,47.5956,-122.172,2520,8800,true
465000.0,5,1.5,1830,9000,1.0,0,2,3,7,1030,800,1955,98155,47.7488,-122.292,2610,11175,true
564000.0,3,1.75,1980,6250,1.0,0,1,5,7,1090,890,1910,98136,47.554,-122.385,1980,6250,true
384500.0,2,1.0,1130,5236,1.0,0,0,4,6,1130,0,1942,98146,47.5103,-122.386,1010,5320,true
415000.0,3,2.0,2010,33090,1.5,0,2,5,8,2010,0,1986,98022,47.2133,-122.007,1840,22620,true
345000.0,2,1.75,1820,8409,1.0,0,0,4,6,910,910,1948,98155,47.7538,-122.327,1300,8409,true
465950.0,4,2.5,2340,6896,2.0,0,0,3,7,2340,0,2001,98059,47.4896,-122.14,2950,6775,true
325000.0,3,1.75,1780,11096,1.0,0,0,3,7,1210,570,1979,98074,47.617,-122.051,1780,10640,true
500000.0,3,1.75,1780,11096,1.0,0,0,3,7,1210,570,1979,98074,47.617,-122.051,1780,10640,true
450000.0,4,2.5,2450,20348,1.0,0,0,3,8,1410,1040,1978,98075,47.5887,-122.064,2450,50094,true
475000.0,4,3.0,2410,8284,1.0,0,0,5,7,1210,1200,1969,98034,47.7202,-122.22,2050,7940,true
1.3464e6,5,1.75,3380,20021,1.0,0,0,4,8,1690,1690,1963,98004,47.6395,-122.211,3260,19809,true
747000.0,3,1.5,1710,5120,2.0,0,0,4,7,1710,0,1920,98115,47.6801,-122.305,1530,5170,true
395000.0,3,1.75,1740,6220,1.0,0,0,4,6,1740,0,1954,98177,47.762,-122.362,1630,8418,true
505000.0,3,2.5,1995,1483,3.0,0,0,3,8,1760,235,2005,98102,47.6025,-122.31,1520,1173,true
215000.0,3,2.0,1760,9282,1.0,0,0,5,7,1100,660,1947,98001,47.3413,-122.29,1730,7500,true
775000.0,4,3.5,3970,210830,2.0,0,0,3,9,3970,0,2000,98045,47.4614,-121.713,1680,42665,true
540000.0,4,2.5,3000,5471,2.0,0,0,3,8,3000,0,2013,98059,47.4797,-122.126,2730,5471,true
392500.0,3,1.75,1540,8925,1.0,0,0,4,7,1540,0,1957,98133,47.7762,-122.337,1620,10397,true
987000.0,3,2.0,2160,15788,1.0,0,0,3,8,2160,0,1951,98004,47.6227,-122.207,2260,9787,true
1.19e6,3,2.0,2160,15788,1.0,0,0,3,8,2160,0,1951,98004,47.6227,-122.207,2260,9787,true
252500.0,3,2.0,1810,10684,2.0,0,0,3,8,1810,0,1987,98058,47.4619,-122.153,2140,9657,true
730000.0,3,3.5,2440,3502,2.0,0,0,3,7,1970,470,2000,98005,47.589,-122.165,2440,3417,true
497300.0,6,2.75,3200,9200,1.0,0,2,4,8,1600,1600,1953,98146,47.492,-122.364,2220,9500,true
640000.0,4,2.5,2970,34981,2.0,0,0,3,9,2970,0,1998,98077,47.7365,-122.037,3170,30277,true
580000.0,5,2.0,2290,7125,1.0,0,0,3,7,1190,1100,1964,98008,47.634,-122.119,1460,7920,true
377000.0,3,1.75,1820,34800,1.0,0,0,4,6,1820,0,1967,98027,47.4616,-121.98,2570,52707,true
1.28e6,4,3.5,3010,3600,2.0,0,0,3,9,2370,640,1999,98112,47.6341,-122.284,2650,4200,true
396500.0,3,1.5,1360,1488,2.0,0,0,3,7,1120,240,2003,98199,47.6526,-122.384,1360,1573,true
300000.0,4,2.5,2080,2999,2.0,0,0,3,8,2080,0,1998,98059,47.4909,-122.157,1630,3148,true
532000.0,3,1.0,1110,4800,1.5,0,0,3,7,1110,0,1946,98117,47.6857,-122.378,1510,4320,true
579000.0,2,1.75,1560,4500,1.0,0,0,3,8,1560,0,2004,98053,47.7128,-122.032,1860,4500,true
1.4e6,4,2.5,3520,7815,2.0,0,3,3,10,3140,380,1929,98199,47.6429,-122.412,2790,6644,true
571000.0,5,1.75,2280,43560,1.0,0,1,4,8,1380,900,1949,98166,47.4558,-122.362,1940,17664,true
301950.0,3,1.75,1370,9288,1.0,0,0,4,7,1370,0,1988,98059,47.4824,-122.152,1500,9864,true
660000.0,3,3.0,2340,2970,2.0,0,0,5,8,2160,180,1925,98103,47.6868,-122.348,1370,4000,true
455000.0,4,2.5,3170,10688,2.0,0,2,3,9,3170,0,2001,98001,47.3179,-122.257,3100,12610,true
375000.0,3,1.75,1380,5060,1.0,0,0,3,7,1380,0,1986,98133,47.7059,-122.341,1030,5060,true
470000.0,4,2.5,2700,6769,2.0,0,0,3,9,2700,0,1999,98042,47.3753,-122.155,2880,7968,true
374990.0,3,2.5,1300,10484,2.0,0,0,3,8,1300,0,1983,98028,47.7768,-122.268,1380,7868,true
541500.0,2,2.5,1900,3690,2.0,0,0,3,8,1900,0,2006,98053,47.7082,-122.019,1900,5153,true
782500.0,3,2.5,3750,7821,2.0,0,0,3,9,3750,0,2001,98074,47.6325,-122.064,3210,8405,true
264000.0,3,2.25,1552,3677,2.0,0,0,3,7,1552,0,2012,98092,47.3205,-122.178,1677,3677,true
640000.0,4,2.5,2500,7417,2.0,0,0,3,9,2500,0,1991,98074,47.6251,-122.026,2770,8188,true
660000.0,3,2.0,1770,8141,1.0,0,0,5,8,1770,0,1952,98177,47.7232,-122.371,1770,8100,true
1.365e6,5,3.5,4210,17258,2.0,0,3,3,12,4210,0,1995,98006,47.553,-122.114,4630,17909,true
389950.0,3,2.5,2170,8140,2.0,0,0,3,9,2170,0,1994,98030,47.385,-122.169,2390,8100,true
226000.0,2,1.0,1510,19874,1.0,0,0,3,7,1510,0,1951,98146,47.4924,-122.34,1540,10000,true
390000.0,3,1.75,1870,40250,1.0,0,0,5,7,1870,0,1959,98038,47.4038,-122.036,1870,40250,true
485000.0,3,2.25,1570,8111,2.0,0,0,3,8,1570,0,1984,98074,47.6324,-122.028,1990,7875,true
840000.0,4,2.5,2480,4602,2.0,0,0,3,9,2480,0,2000,98052,47.6835,-122.161,3480,5739,true
600000.0,5,3.5,3580,21343,1.5,0,0,4,8,2140,1440,1937,98155,47.7646,-122.302,2430,21343,true
331000.0,2,1.0,1480,6210,1.0,0,0,3,7,1080,400,1950,98133,47.774,-122.351,1290,7509,true
780000.0,3,2.0,2610,6000,1.0,0,0,5,7,1310,1300,1941,98115,47.675,-122.289,2330,4800,true
300000.0,3,1.75,1700,8481,2.0,0,0,3,7,1700,0,1993,98003,47.2623,-122.305,1830,6600,true
361810.0,3,1.75,1240,7620,1.0,0,0,3,7,1240,0,1968,98166,47.4576,-122.348,1150,7620,false
467000.0,3,1.0,1660,6582,1.0,0,0,5,7,1000,660,1946,98133,47.7169,-122.353,1110,6584,true
399000.0,3,1.75,1620,10000,1.5,0,0,5,6,1620,0,1918,98178,47.5091,-122.262,1880,10000,true
315450.0,3,1.75,1130,7500,1.5,0,0,4,7,1130,0,1908,98108,47.5254,-122.318,1240,6000,true
600000.0,3,1.0,1310,5000,1.5,0,0,3,7,1310,0,1906,98103,47.6624,-122.347,1530,4800,true
247500.0,4,2.0,1710,5200,1.0,0,0,4,7,910,800,1977,98042,47.3634,-122.09,1560,5200,true
330000.0,3,1.0,2140,5037,1.0,0,0,3,7,2140,0,1957,98118,47.5494,-122.274,1630,6054,true
500000.0,4,2.25,2350,7210,1.5,0,0,4,7,2350,0,1972,98011,47.7407,-122.183,1930,7519,true
367500.0,3,1.0,1570,10050,1.0,0,0,3,7,1570,0,1963,98028,47.736,-122.231,2540,9940,true
560000.0,3,2.5,2780,32880,1.0,0,0,3,9,2780,0,1993,98045,47.4798,-121.727,2780,40091,true
655000.0,4,1.75,2540,7620,1.0,0,3,3,8,1320,1220,1948,98116,47.5709,-122.406,2540,8613,true
530000.0,5,2.75,2500,7140,1.0,0,0,4,7,1250,1250,1968,98008,47.6225,-122.108,2230,8400,true
270000.0,3,2.25,2080,26574,1.0,0,2,3,7,1380,700,1993,98002,47.2846,-122.192,1770,8140,true
437500.0,3,2.0,1760,2875,2.0,0,2,3,7,1290,470,1988,98126,47.5602,-122.378,1760,4830,true
575000.0,3,1.75,1760,10349,1.0,0,0,3,8,1760,0,1957,98005,47.6347,-122.173,1970,10933,true
278000.0,4,2.5,1940,6887,2.0,0,0,3,7,1940,0,1990,98023,47.2911,-122.353,1870,6144,true
568500.0,4,2.5,3010,6181,2.0,0,0,3,9,3010,0,2000,98056,47.5212,-122.192,2960,6515,true
280000.0,4,3.0,2460,9606,1.0,0,0,3,8,2460,0,2012,98168,47.4889,-122.317,1730,7500,true
250000.0,2,1.0,750,6350,1.0,0,0,3,5,750,0,1920,98103,47.6938,-122.356,920,6350,true
247500.0,3,0.75,1300,72309,1.0,0,0,3,6,680,620,1950,98006,47.567,-122.124,3080,8395,false
1.25e6,5,2.75,3710,13874,1.5,0,3,4,9,2340,1370,1977,98006,47.5686,-122.154,3370,13874,true
535000.0,4,2.5,2360,15008,1.0,0,0,3,9,1920,440,1986,98028,47.7363,-122.254,2680,15344,true
814842.0,3,2.5,3190,6899,2.0,0,0,3,9,3190,0,2014,98034,47.7153,-122.221,3190,6899,true
340000.0,4,2.5,2181,5521,2.0,0,0,3,8,2181,0,2006,98001,47.3503,-122.291,2333,5143,true
359950.0,3,1.75,1890,9100,2.0,0,0,4,7,1890,0,1952,98133,47.7676,-122.339,1640,9100,true
750000.0,3,1.75,2610,5544,1.5,0,0,3,8,1680,930,1934,98117,47.684,-122.376,1330,5074,true
1.22e6,4,2.0,3090,8125,2.5,0,0,5,8,3090,0,1918,98117,47.6851,-122.395,1560,6250,true
370000.0,2,1.0,860,5040,1.0,0,0,3,7,860,0,1956,98117,47.6977,-122.365,1570,5040,true
329950.0,3,1.0,1000,9170,1.0,0,0,3,7,1000,0,1980,98058,47.4405,-122.134,1610,9170,true
500000.0,3,2.5,2760,35171,2.0,0,0,3,9,2760,0,1990,98058,47.465,-122.123,2720,35171,true
734000.0,4,2.5,3490,18521,2.0,0,0,4,9,3490,0,1990,98077,47.7406,-122.07,2850,18521,true
385000.0,4,2.5,2960,5054,2.0,0,0,3,9,2960,0,2006,98038,47.3601,-122.035,2960,5000,true
230000.0,2,1.0,1280,4635,1.0,0,0,3,6,840,440,1917,98118,47.5532,-122.28,1660,6180,true
1.385e6,4,3.5,3230,7200,1.0,0,1,3,10,1640,1590,2000,98033,47.6838,-122.212,2660,7200,true
210000.0,3,2.0,1830,4992,1.0,0,0,3,7,1230,600,1953,98118,47.5145,-122.27,2050,7740,true
